1,100000,0.0009301817512512207
2,200000,0.0008568561911582947
3,300000,0.0008357474970817566
4,400000,0.0008408448719978333
5,500000,0.0008430157351493836
6,600000,0.0008330967855453491
7,700000,0.0008232844948768616
8,800000,0.0008308353400230408
9,900000,0.0007943239569664001
10,1000000,0.0007968561625480652
11,1100000,0.0007880665206909179
12,1200000,0.000785269136428833
13,1300000,0.0007833146166801452
14,1400000,0.0007953308701515198
15,1500000,0.0007956737112998963
16,1600000,0.0007886351323127747
17,1700000,0.0007967272281646728
18,1800000,0.0007875549244880676
19,1900000,0.0007907530903816223
20,2000000,0.0008039382457733155
21,2100000,0.0008094287300109863
22,2200000,0.0008183590149879455
23,2300000,0.0007840160870552063
24,2400000,0.0007740391445159912
25,2500000,0.0007747671461105347
26,2600000,0.0007742725729942321
27,2700000,0.0007740443730354309
28,2800000,0.0007766029787063598
29,2900000,0.0007736878800392151
30,3000000,0.0007784330153465271
31,3100000,0.0007742108178138733
32,3200000,0.0007759194087982177
33,3300000,0.0008082130265235901
34,3400000,0.0007869842076301574
35,3500000,0.0007874414849281311
36,3600000,0.0007859739160537719
37,3700000,0.0007778530669212341
38,3800000,0.0007770068144798279
39,3900000,0.0007745849418640137
40,4000000,0.0007865734887123108
41,4100000,0.0007743854856491089
42,4200000,0.0007745087170600891
43,4300000,0.0007739314842224121
44,4400000,0.0007882188034057618
45,4500000,0.0007735881447792053
46,4600000,0.0008032718682289123
47,4700000,0.0007930690455436707
48,4800000,0.0007911786794662476
49,4900000,0.000784168381690979
50,5000000,0.0007791952538490296
51,5100000,0.0007985570359230041
52,5200000,0.0007983949899673462
53,5300000,0.0007932739233970643
54,5400000,0.0007907192349433899
55,5500000,0.0007949584221839905
56,5600000,0.0007998437929153442
57,5700000,0.0008171088242530823
58,5800000,0.0008084003615379333
59,5900000,0.000797908718585968
60,6000000,0.0008001650023460389
61,6100000,0.0007944565939903259
62,6200000,0.0007932644319534302
63,6300000,0.0007930218029022217
64,6400000,0.0008039739513397217
65,6500000,0.0007924806523323059
66,6600000,0.0007835569787025451
67,6700000,0.0007853196239471436
68,6800000,0.0007895713639259339
69,6900000,0.0007879726386070252
70,7000000,0.0007871658134460449
71,7100000,0.0007950934267044067
72,7200000,0.0008051098656654357
73,7300000,0.0008007743382453918
74,7400000,0.0007940443229675293
75,7500000,0.0007873554491996765
76,7600000,0.0007862993311882019
77,7700000,0.0007862507128715516
78,7800000,0.0007788022327423096
79,7900000,0.0007857860088348389
80,8000000,0.0007801125788688659
81,8100000,0.000795518410205841
82,8200000,0.0007799560165405274
83,8300000,0.0007814705801010132
84,8400000,0.0007817640614509583
85,8500000,0.0007818948340415954
86,8600000,0.0007851100969314575
87,8700000,0.0007756246209144592
88,8800000,0.0007769760704040528
89,8900000,0.0007781872248649597
90,9000000,0.000787429416179657
91,9100000,0.0007811508512496949
92,9200000,0.0007745508980751038
93,9300000,0.0007933637928962707
94,9400000,0.0007959084916114807
95,9500000,0.0008031592202186584
96,9600000,0.0008163461327552796
97,9700000,0.000808964319229126
98,9800000,0.0007985795831680298
99,9900000,0.000798984546661377
100,10000000,0.0007936196041107178
