1,100000,0.8
2,200000,1.0
3,300000,1.8
4,400000,3.4
5,500000,3.0
6,600000,3.1
7,700000,6.7
8,800000,5.2
9,900000,0.0
10,1000000,24.9
11,1100000,0.0
12,1200000,0.0
13,1300000,31.7
14,1400000,45.9
15,1500000,42.1
16,1600000,39.6
17,1700000,26.0
18,1800000,17.0
19,1900000,0.0
20,2000000,0.0
21,2100000,0.0
22,2200000,0.0
23,2300000,0.0
24,2400000,7.0
25,2500000,12.4
26,2600000,111.6
27,2700000,162.0
28,2800000,61.6
29,2900000,38.1
30,3000000,55.5
31,3100000,163.9
32,3200000,17.1
33,3300000,19.1
34,3400000,89.3
35,3500000,194.4
36,3600000,89.0
37,3700000,199.6
38,3800000,0.0
39,3900000,135.6
40,4000000,0.0
41,4100000,151.8
42,4200000,147.2
43,4300000,255.2
44,4400000,0.0
45,4500000,163.2
46,4600000,133.0
47,4700000,0.0
48,4800000,242.3
49,4900000,117.1
50,5000000,222.1
51,5100000,238.3
52,5200000,211.2
53,5300000,157.3
54,5400000,286.5
55,5500000,201.6
56,5600000,12.3
57,5700000,87.2
58,5800000,137.3
59,5900000,16.0
60,6000000,64.2
61,6100000,86.3
62,6200000,218.5
63,6300000,17.3
64,6400000,252.8
65,6500000,91.3
66,6600000,65.5
67,6700000,289.7
68,6800000,180.7
69,6900000,230.9
70,7000000,212.5
71,7100000,255.7
72,7200000,224.7
73,7300000,118.9
74,7400000,188.6
75,7500000,7.0
76,7600000,96.7
77,7700000,21.1
78,7800000,128.8
79,7900000,7.0
80,8000000,198.9
81,8100000,63.8
82,8200000,172.2
83,8300000,49.8
84,8400000,6.5
85,8500000,273.6
86,8600000,241.2
87,8700000,40.1
88,8800000,47.5
89,8900000,161.1
90,9000000,201.6
91,9100000,132.9
92,9200000,223.2
93,9300000,23.9
94,9400000,125.5
95,9500000,157.0
96,9600000,91.0
97,9700000,207.1
98,9800000,236.8
99,9900000,236.2
100,10000000,55.8
