1,100000,0.00808272934333921
2,200000,0.007796717367172241
3,300000,0.007770648603439331
4,400000,0.007778353958129883
5,500000,0.007781749229431152
6,600000,0.007699603929519653
7,700000,0.007665927543640137
8,800000,0.0076796949100494385
9,900000,0.007373594398498535
10,1000000,0.00744051284790039
11,1100000,0.007307950801849365
12,1200000,0.007366993083953857
13,1300000,0.007287100448608398
14,1400000,0.007486258268356323
15,1500000,0.0074941781139373775
16,1600000,0.0073935269355773926
17,1700000,0.007517190618515014
18,1800000,0.007357862873077392
19,1900000,0.007386308002471924
20,2000000,0.007443958349227905
21,2100000,0.007525478677749634
22,2200000,0.007664055919647216
23,2300000,0.0072556130027771
24,2400000,0.007166458339691162
25,2500000,0.007173670616149902
26,2600000,0.0071679351425170896
27,2700000,0.007169981422424317
28,2800000,0.007190015897750855
29,2900000,0.007194940185546875
30,3000000,0.007208089561462403
31,3100000,0.007193663721084595
32,3200000,0.0072009837436676025
33,3300000,0.007424590187072754
34,3400000,0.007260885362625122
35,3500000,0.007251638488769531
36,3600000,0.007253375215530396
37,3700000,0.007209025535583496
38,3800000,0.007198589487075806
39,3900000,0.007192170009613037
40,4000000,0.00723055908203125
41,4100000,0.007178399858474732
42,4200000,0.007169837465286255
43,4300000,0.007168371381759644
44,4400000,0.007220597152709961
45,4500000,0.007166808633804321
46,4600000,0.007368407363891601
47,4700000,0.007278479156494141
48,4800000,0.007260761699676514
49,4900000,0.0072341839218139645
50,5000000,0.007226067123413086
51,5100000,0.0073183336353302006
52,5200000,0.007332208395004272
53,5300000,0.007340361528396606
54,5400000,0.007256776704788208
55,5500000,0.00734180832862854
56,5600000,0.0073151333522796635
57,5700000,0.007417284593582154
58,5800000,0.007364039125442505
59,5900000,0.007304246416091919
60,6000000,0.007327972288131714
61,6100000,0.007308565444946289
62,6200000,0.00730047345161438
63,6300000,0.007285193395614624
64,6400000,0.007323016328811645
65,6500000,0.007324112491607666
66,6600000,0.007278585329055786
67,6700000,0.007279277353286743
68,6800000,0.007294785871505737
69,6900000,0.007274253902435302
70,7000000,0.007280009841918946
71,7100000,0.00731760705947876
72,7200000,0.007371101598739624
73,7300000,0.007364114713668823
74,7400000,0.007339374551773071
75,7500000,0.0072862507343292235
76,7600000,0.007279206695556641
77,7700000,0.007303036594390869
78,7800000,0.007240762014389038
79,7900000,0.007273904161453247
80,8000000,0.0072353811931610106
81,8100000,0.007322694673538208
82,8200000,0.007231587505340576
83,8300000,0.007265431137084961
84,8400000,0.007257471580505371
85,8500000,0.007270927820205689
86,8600000,0.007304788188934326
87,8700000,0.00723925802230835
88,8800000,0.007250454626083374
89,8900000,0.007241171360015869
90,9000000,0.0072505326175689696
91,9100000,0.007206397695541382
92,9200000,0.007192171440124511
93,9300000,0.0072736732006072995
94,9400000,0.0072929572105407715
95,9500000,0.007338865375518799
96,9600000,0.0074032987499237065
97,9700000,0.007354675598144531
98,9800000,0.007318734798431397
99,9900000,0.007317508478164673
100,10000000,0.007282426090240478
