1,100000,14.6
2,200000,78.4
3,300000,80.7
4,400000,55.8
5,500000,75.0
6,600000,81.2
7,700000,218.3
8,800000,147.7
9,900000,192.5
10,1000000,168.1
11,1100000,149.2
12,1200000,209.8
13,1300000,111.1
14,1400000,165.7
15,1500000,191.6
16,1600000,110.2
17,1700000,115.3
18,1800000,195.2
19,1900000,263.3
20,2000000,250.5
21,2100000,252.2
22,2200000,253.3
23,2300000,255.3
24,2400000,220.4
25,2500000,202.5
26,2600000,331.4
27,2700000,277.4
28,2800000,252.5
29,2900000,277.2
30,3000000,253.9
31,3100000,274.1
32,3200000,229.4
33,3300000,260.0
34,3400000,344.0
35,3500000,245.8
36,3600000,255.0
37,3700000,238.2
38,3800000,327.0
39,3900000,279.1
40,4000000,251.9
41,4100000,260.0
42,4200000,201.1
43,4300000,217.5
44,4400000,270.9
45,4500000,289.3
46,4600000,160.8
47,4700000,250.1
48,4800000,269.5
49,4900000,268.5
50,5000000,319.5
